/home/yos/miniconda3/envs/rl_hw4_atari/lib/python3.8/site-packages/wandb/sdk/lib/import_hooks.py:243: DeprecationWarning: Deprecated since Python 3.4. Use importlib.util.find_spec() instead.
  loader = importlib.find_loader(fullname, path)
global_step=33, episodic_return=[1.]
global_step=65, episodic_return=[1.]
global_step=122, episodic_return=[4.]
global_step=145, episodic_return=[0.]
global_step=187, episodic_return=[2.]
global_step=242, episodic_return=[3.]
global_step=297, episodic_return=[3.]
global_step=342, episodic_return=[2.]
global_step=386, episodic_return=[2.]
global_step=430, episodic_return=[2.]
global_step=476, episodic_return=[2.]
global_step=517, episodic_return=[2.]
global_step=588, episodic_return=[4.]
global_step=618, episodic_return=[1.]
global_step=643, episodic_return=[0.]
global_step=697, episodic_return=[3.]
global_step=750, episodic_return=[3.]
global_step=801, episodic_return=[3.]
global_step=835, episodic_return=[1.]
global_step=872, episodic_return=[2.]
global_step=943, episodic_return=[5.]
global_step=998, episodic_return=[3.]
global_step=1026, episodic_return=[1.]
global_step=1079, episodic_return=[3.]
global_step=1115, episodic_return=[1.]
global_step=1166, episodic_return=[3.]
global_step=1189, episodic_return=[0.]
global_step=1221, episodic_return=[1.]
global_step=1276, episodic_return=[3.]
global_step=1319, episodic_return=[2.]
global_step=1351, episodic_return=[1.]
global_step=1396, episodic_return=[2.]
global_step=1444, episodic_return=[2.]
global_step=1483, episodic_return=[2.]
global_step=1531, episodic_return=[2.]
global_step=1570, episodic_return=[2.]
global_step=1616, episodic_return=[2.]
global_step=1663, episodic_return=[2.]
global_step=1688, episodic_return=[0.]
global_step=1742, episodic_return=[3.]
global_step=1788, episodic_return=[2.]
global_step=1877, episodic_return=[6.]
global_step=1914, episodic_return=[2.]
global_step=1939, episodic_return=[0.]
global_step=1960, episodic_return=[0.]
global_step=1994, episodic_return=[1.]
global_step=2033, episodic_return=[2.]
global_step=2076, episodic_return=[2.]
global_step=2132, episodic_return=[3.]
global_step=2195, episodic_return=[4.]
global_step=2229, episodic_return=[1.]
global_step=2298, episodic_return=[5.]
global_step=2365, episodic_return=[4.]
global_step=2395, episodic_return=[1.]
global_step=2429, episodic_return=[1.]
global_step=2475, episodic_return=[2.]
global_step=2505, episodic_return=[1.]
global_step=2530, episodic_return=[0.]
global_step=2566, episodic_return=[1.]
global_step=2610, episodic_return=[2.]
global_step=2651, episodic_return=[2.]
