episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/policy_entropy,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss
4.0,0.0,1.3,500.0,20,4,414720,0,414720,False,204,11,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-10-17,1718608217,10.682600021362305,107.98460912704468,4998,DESKTOP-LQ219J4,192.168.46.185,107.98460912704468,0,11,"[4.0, 2.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0, 3.0, 2.0, 2.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 1.0, 1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 0.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 3.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 0.0, 4.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 1.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1333.939,3838.256,0.115,44711298.105,66.478,77017.696,2.759,414720,414720,414720,414720,3.96875,28.91875,0.0,70.60041,8015.97509765625,28.516563415527344,14.069668769836426
5.0,0.0,1.26,500.0,20,4,455680,0,455680,False,224,12,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-10-28,1718608228,10.60262417793274,118.58723330497742,4998,DESKTOP-LQ219J4,192.168.46.185,118.58723330497742,0,12,"[0.0, 2.0, 3.0, 2.0, 2.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 1.0, 1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 0.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 3.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 0.0, 4.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 3.0, 5.0, 1.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1322.63,3871.075,0.105,48762117.348,66.457,77041.79,2.799,455680,455680,455680,455680,4.066666666666666,29.59333333333333,0.0,133.95456,8023.728515625,51.726497650146484,31.654560089111328
5.0,0.0,1.35,500.0,24,4,496640,0,496640,False,248,13,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-10-38,1718608238,10.67828917503357,129.265522480011,4998,DESKTOP-LQ219J4,192.168.46.185,129.265522480011,0,13,"[4.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 0.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 3.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 0.0, 4.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 3.0, 5.0, 1.0, 0.0, 3.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1336.84,3829.926,0.109,46816735.295,65.519,78145.386,2.839,496640,496640,496640,496640,4.1866666666666665,30.246666666666663,0.0,63.08654,7969.341796875,-21.53170394897461,21.476566314697266
5.0,0.0,1.38,500.0,20,4,537600,0,537600,False,268,14,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-10-49,1718608249,10.774975538253784,140.04049801826477,4998,DESKTOP-LQ219J4,192.168.46.185,140.04049801826477,0,14,"[2.0, 0.0, 3.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 0.0, 4.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 3.0, 5.0, 1.0, 0.0, 3.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0, 2.0, 5.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1346.15,3803.44,0.115,44655513.579,66.06,77505.724,2.775,537600,537600,537600,537600,4.093333333333335,30.873333333333335,0.0,37.358326,7959.0400390625,-9.22955322265625,16.31997299194336
5.0,0.0,1.44,500.0,20,4,578560,0,578560,False,288,15,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-11-00,1718608260,10.700226068496704,150.74072408676147,4998,DESKTOP-LQ219J4,192.168.46.185,150.74072408676147,0,15,"[1.0, 2.0, 2.0, 0.0, 4.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 3.0, 5.0, 1.0, 0.0, 3.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0, 2.0, 5.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 3.0, 0.0, 3.0, 1.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1340.632,3819.094,0.113,45219702.0,65.806,77804.644,2.765,578560,578560,578560,578560,4.09375,31.55625,0.0,50.815113,7990.16845703125,-23.13127899169922,13.588397979736328
5.0,0.0,1.47,500.0,20,4,619520,0,619520,False,308,16,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-11-10,1718608270,10.592478036880493,161.33320212364197,4998,DESKTOP-LQ219J4,192.168.46.185,161.33320212364197,0,16,"[1.0, 0.0, 0.0, 3.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 3.0, 5.0, 1.0, 0.0, 3.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0, 2.0, 5.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 3.0, 0.0, 3.0, 1.0, 3.0, 2.0, 0.0, 2.0, 2.0, 3.0, 1.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 2.0, 2.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1331.615,3844.954,0.125,40927837.774,65.746,77875.661,2.774,619520,619520,619520,619520,4.126666666666667,32.22,0.0,44.913223,8001.9873046875,-16.399538040161133,13.944003105163574
5.0,0.0,1.47,500.0,20,4,660480,0,660480,False,328,17,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-11-21,1718608281,10.724932670593262,172.05813479423523,4998,DESKTOP-LQ219J4,192.168.46.185,172.05813479423523,0,17,"[1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0, 2.0, 5.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 3.0, 0.0, 3.0, 1.0, 3.0, 2.0, 0.0, 2.0, 2.0, 3.0, 1.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 2.0, 2.0, 0.0, 3.0, 3.0, 3.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 2.0, 2.0, 0.0, 1.0, 4.0, 3.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1339.559,3822.153,0.128,39893807.319,66.222,77316.03,2.81,660480,660480,660480,660480,4.173333333333334,32.88,0.0,49.786373,7982.92138671875,6.187625885009766,22.992948532104492
5.0,0.0,1.6,500.0,20,4,701440,0,701440,False,348,18,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-11-32,1718608292,10.644319534301758,182.702454328537,4998,DESKTOP-LQ219J4,192.168.46.185,182.702454328537,0,18,"[2.0, 5.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 3.0, 0.0, 3.0, 1.0, 3.0, 2.0, 0.0, 2.0, 2.0, 3.0, 1.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 2.0, 2.0, 0.0, 3.0, 3.0, 3.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 2.0, 2.0, 0.0, 1.0, 4.0, 3.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 4.0, 1.0, 4.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1329.746,3850.36,0.111,46281975.172,65.993,77583.987,2.777,701440,701440,701440,701440,4.146666666666666,33.52,0.0,97.99187,7968.55908203125,29.531047821044922,27.245914459228516
8.0,0.0,1.65,500.0,20,4,742400,0,742400,False,368,19,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-11-42,1718608302,10.642861604690552,193.34531593322754,4998,DESKTOP-LQ219J4,192.168.46.185,193.34531593322754,0,19,"[0.0, 2.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 3.0, 0.0, 3.0, 1.0, 3.0, 2.0, 0.0, 2.0, 2.0, 3.0, 1.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 2.0, 2.0, 0.0, 3.0, 3.0, 3.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 2.0, 2.0, 0.0, 1.0, 4.0, 3.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 4.0, 1.0, 4.0, 4.0, 1.0, 8.0, 0.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 4.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1327.66,3856.41,0.116,44296279.868,66.542,76943.493,2.871,742400,742400,742400,742400,4.02,34.166666666666664,0.0,83.90062,7921.4677734375,35.16899871826172,21.69842529296875
8.0,0.0,1.72,500.0,20,4,783360,0,783360,False,388,20,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-11-53,1718608313,10.722191333770752,204.0675072669983,4998,DESKTOP-LQ219J4,192.168.46.185,204.0675072669983,0,20,"[3.0, 2.0, 0.0, 2.0, 2.0, 3.0, 1.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 2.0, 2.0, 0.0, 3.0, 3.0, 3.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 2.0, 2.0, 0.0, 1.0, 4.0, 3.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 4.0, 1.0, 4.0, 4.0, 1.0, 8.0, 0.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 4.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0, 3.0, 0.0, 1.0, 2.0, 4.0, 2.0, 0.0, 1.0, 1.0, 6.0, 1.0, 0.0, 1.0, 1.0, 2.0, 4.0, 1.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1341.535,3816.523,0.136,37589421.46,66.082,77479.914,2.903,783360,783360,783360,783360,4.175,34.84375,0.0,91.15347,7978.3740234375,38.3065185546875,17.036663055419922
8.0,0.0,1.78,500.0,24,4,824320,0,824320,False,412,21,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-12-04,1718608324,10.713950872421265,214.78145813941956,4998,DESKTOP-LQ219J4,192.168.46.185,214.78145813941956,0,21,"[0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 2.0, 2.0, 0.0, 1.0, 4.0, 3.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 4.0, 1.0, 4.0, 4.0, 1.0, 8.0, 0.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 4.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0, 3.0, 0.0, 1.0, 2.0, 4.0, 2.0, 0.0, 1.0, 1.0, 6.0, 1.0, 0.0, 1.0, 1.0, 2.0, 4.0, 1.0, 2.0, 1.0, 4.0, 1.0, 3.0, 2.0, 2.0, 0.0, 3.0, 2.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 1.0, 4.0, 1.0, 1.0, 1.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1336.027,3832.258,0.119,42898195.126,65.578,78074.813,2.846,824320,824320,824320,824320,4.3533333333333335,35.53333333333333,0.0,65.74117,7975.5458984375,-16.316484451293945,30.117273330688477
8.0,0.0,1.74,500.0,20,4,865280,0,865280,False,432,22,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-12-15,1718608335,10.664169549942017,225.44562768936157,4998,DESKTOP-LQ219J4,192.168.46.185,225.44562768936157,0,22,"[2.0, 0.0, 2.0, 2.0, 1.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 4.0, 1.0, 4.0, 4.0, 1.0, 8.0, 0.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 4.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0, 3.0, 0.0, 1.0, 2.0, 4.0, 2.0, 0.0, 1.0, 1.0, 6.0, 1.0, 0.0, 1.0, 1.0, 2.0, 4.0, 1.0, 2.0, 1.0, 4.0, 1.0, 3.0, 2.0, 2.0, 0.0, 3.0, 2.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 1.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 0.0, 3.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1329.736,3850.388,0.121,42365035.471,66.567,76914.749,2.886,865280,865280,865280,865280,4.199999999999999,36.18666666666666,0.0,67.85908,7905.52783203125,-36.398197174072266,18.36382293701172
6.0,0.0,1.77,500.0,20,4,906240,0,906240,False,452,23,65be9_00000,b9e963105bdc4382843b68ace23a11d3,2024-06-17_16-12-25,1718608345,10.629492044448853,236.07511973381042,4998,DESKTOP-LQ219J4,192.168.46.185,236.07511973381042,0,23,"[2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 4.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0, 3.0, 0.0, 1.0, 2.0, 4.0, 2.0, 0.0, 1.0, 1.0, 6.0, 1.0, 0.0, 1.0, 1.0, 2.0, 4.0, 1.0, 2.0, 1.0, 4.0, 1.0, 3.0, 2.0, 2.0, 0.0, 3.0, 2.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 1.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 0.0, 3.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 3.0, 2.0, 1.0, 3.0, 3.0, 3.0, 2.0, 1.0, 2.0, 4.0, 0.0, 2.0, 3.0, 2.0, 5.0, 3.0, 2.0, 4.0, 1.0, 2.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",1338.555,3825.021,0.121,42314948.729,66.446,77055.391,2.837,906240,906240,906240,906240,4.159999999999999,36.82,0.0,40.23285,7934.0908203125,-11.079597473144531,18.100139617919922
