episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_shared_policy_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/allreduce_latency,info/learner/shared_policy/learner_stats/grad_gnorm,info/learner/shared_policy/learner_stats/policy_entropy,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss
-170.88553582144272,-188.65446690106913,-179.02316853050326,239.0,8,4,2400,0,14400,False,8,1,eb956_00000,de21b0d142a14372b44c898ffd8424ad,2024-06-12_19-03-26,1718186606,21.912570476531982,21.912570476531982,255929,DESKTOP-LQ219J4,192.168.46.185,21.912570476531982,0,1,-31.442411150178263,-28.48092263690724,-29.83719475508393,"[-174.15337552536138, -188.65446690106913, -174.4572815431902, -182.7181362039064, -181.67830514356052, -183.9430036803994, -175.69524342509635, -170.88553582144272]","[239, 239, 239, 239, 239, 239, 239, 239]","[-29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724]",0.23385778243053773,0.4614909952769859,0.08624474736497725,8.25335747390341,0.0,24997.488,96.01,0.274,8753330.087,116.34,20629.204,2.324,2400,14400,2400,14400,4.13125,35.7,0.0,7042.7476,3423.6127115885415,-4149.783365885417,2236.9866536458335
-166.37368068035727,-188.65446690106913,-176.5555980606255,239.0,12,4,4800,0,28800,False,20,2,eb956_00000,de21b0d142a14372b44c898ffd8424ad,2024-06-12_19-03-48,1718186628,21.969148635864258,43.88171911239624,255929,DESKTOP-LQ219J4,192.168.46.185,43.88171911239624,0,2,-31.442411150178263,-27.72894678005953,-29.425933010104306,"[-174.15337552536138, -188.65446690106913, -174.4572815431902, -182.7181362039064, -181.67830514356052, -183.9430036803994, -175.69524342509635, -170.88553582144272, -182.25454877028238, -173.19924804317645, -174.00638736242956, -175.77069223228986, -166.37368068035727, -171.3896736309378, -166.6307170950389, -186.92079431182407, -183.6894196177746, -181.81121740507763, -169.851074614932, -167.02915920436348]","[239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239]","[-29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718]",0.2382925014803725,0.4595169708570013,0.08606759938559647,8.261479538126952,0.0,23489.295,102.174,0.199,12077180.084,118.292,20288.781,2.349,4800,28800,4800,28800,4.0193548387096785,35.83548387096774,0.0,9302.375,3452.4952392578125,-3984.7099609375,2015.0628458658855
-166.37368068035727,-193.68692443880894,-178.8335751983177,239.0,8,4,7200,0,43200,False,28,3,eb956_00000,de21b0d142a14372b44c898ffd8424ad,2024-06-12_19-04-10,1718186650,22.127002716064453,66.0087218284607,255929,DESKTOP-LQ219J4,192.168.46.185,66.0087218284607,0,3,-32.28115407313476,-27.72894678005953,-29.805595866386323,"[-174.15337552536138, -188.65446690106913, -174.4572815431902, -182.7181362039064, -181.67830514356052, -183.9430036803994, -175.69524342509635, -170.88553582144272, -182.25454877028238, -173.19924804317645, -174.00638736242956, -175.77069223228986, -166.37368068035727, -171.3896736309378, -166.6307170950389, -186.92079431182407, -183.6894196177746, -181.81121740507763, -169.851074614932, -167.02915920436348, -175.61475668451885, -185.36364710971148, -190.1918837766064, -191.6020010315754, -181.1728754126818, -193.68692443880894, -171.8110091600642, -186.78504672641853]","[239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239]","[-29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643]",0.23849577787484386,0.45898559006567646,0.08605179453729193,8.272039629073163,0.0,23041.783,104.159,0.176,13652345.75,116.866,20536.377,2.367,7200,43200,7200,43200,3.9967741935483874,36.20000000000001,0.0,12910.224,3494.503173828125,-4204.6619059244795,2109.4650065104165
-166.37368068035727,-199.23858736860112,-179.52655860748283,239.0,12,4,9600,0,57600,False,40,4,eb956_00000,de21b0d142a14372b44c898ffd8424ad,2024-06-12_19-04-32,1718186672,22.186538219451904,88.1952600479126,255929,DESKTOP-LQ219J4,192.168.46.185,88.1952600479126,0,4,-33.20643122810015,-27.72894678005953,-29.921093101247166,"[-174.15337552536138, -188.65446690106913, -174.4572815431902, -182.7181362039064, -181.67830514356052, -183.9430036803994, -175.69524342509635, -170.88553582144272, -182.25454877028238, -173.19924804317645, -174.00638736242956, -175.77069223228986, -166.37368068035727, -171.3896736309378, -166.6307170950389, -186.92079431182407, -183.6894196177746, -181.81121740507763, -169.851074614932, -167.02915920436348, -175.61475668451885, -185.36364710971148, -190.1918837766064, -191.6020010315754, -181.1728754126818, -193.68692443880894, -171.8110091600642, -186.78504672641853, -186.85710888806318, -168.99552338242157, -175.96563203940457, -183.92670592988136, -182.61363446232883, -182.15351752732303, -189.28016932340324, -184.56342474415615, -199.23858736860112, -171.85504260614806, -173.5447134955802, -174.7281789791065]","[239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239]","[-29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.142851481343786, -31.142851481343786, -31.142851481343786, -31.142851481343786, -31.142851481343786, -31.142851481343786, -28.16592056373688, -28.16592056373688, -28.16592056373688, -28.16592056373688, -28.16592056373688, -28.16592056373688, -29.327605339900817, -29.327605339900817, -29.327605339900817, -29.327605339900817, -29.327605339900817, -29.327605339900817, -30.65445098831349, -30.65445098831349, -30.65445098831349, -30.65445098831349, -30.65445098831349, -30.65445098831349, -30.435605743721595, -30.435605743721595, -30.435605743721595, -30.435605743721595, -30.435605743721595, -30.435605743721595, -30.358919587887232, -30.358919587887232, -30.358919587887232, -30.358919587887232, -30.358919587887232, -30.358919587887232, -31.546694887233844, -31.546694887233844, -31.546694887233844, -31.546694887233844, -31.546694887233844, -31.546694887233844, -30.760570790692725, -30.760570790692725, -30.760570790692725, -30.760570790692725, -30.760570790692725, -30.760570790692725, -33.20643122810015, -33.20643122810015, -33.20643122810015, -33.20643122810015, -33.20643122810015, -33.20643122810015, -28.642507101024623, -28.642507101024623, -28.642507101024623, -28.642507101024623, -28.642507101024623, -28.642507101024623, -28.924118915930112, -28.924118915930112, -28.924118915930112, -28.924118915930112, -28.924118915930112, -28.924118915930112, -29.12136316318439, -29.12136316318439, -29.12136316318439, -29.12136316318439, -29.12136316318439, -29.12136316318439]",0.23965317003076375,0.45897229315027677,0.086061605728842,8.284774001723235,0.0,22831.317,105.119,0.163,14727621.946,115.751,20734.104,2.379,9600,57600,9600,57600,4.0,36.353125,0.0,15076.324,3527.3045654296875,-4017.6875,1877.6637369791667
-163.25057026873898,-199.23858736860112,-179.68705867358577,239.0,8,4,12000,0,72000,False,48,5,eb956_00000,de21b0d142a14372b44c898ffd8424ad,2024-06-12_19-04-54,1718186694,22.231865406036377,110.42712545394897,255929,DESKTOP-LQ219J4,192.168.46.185,110.42712545394897,0,5,-33.20643122810015,-27.208428378123084,-29.947843112264323,"[-174.15337552536138, -188.65446690106913, -174.4572815431902, -182.7181362039064, -181.67830514356052, -183.9430036803994, -175.69524342509635, -170.88553582144272, -182.25454877028238, -173.19924804317645, -174.00638736242956, -175.77069223228986, -166.37368068035727, -171.3896736309378, -166.6307170950389, -186.92079431182407, -183.6894196177746, -181.81121740507763, -169.851074614932, -167.02915920436348, -175.61475668451885, -185.36364710971148, -190.1918837766064, -191.6020010315754, -181.1728754126818, -193.68692443880894, -171.8110091600642, -186.78504672641853, -186.85710888806318, -168.99552338242157, -175.96563203940457, -183.92670592988136, -182.61363446232883, -182.15351752732303, -189.28016932340324, -184.56342474415615, -199.23858736860112, -171.85504260614806, -173.5447134955802, -174.7281789791065, -167.6558482479305, -192.1604264576291, -180.31718018526118, -190.35610991877041, -163.25057026873898, -177.00187756602202, -191.61611219567007, -181.55834719278295]","[239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239, 239]","[-29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -29.025562587560295, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -31.442411150178263, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -29.076213590531612, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.453022700651072, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.279717523926756, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -30.657167280066602, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -29.282540570849616, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -28.48092263690724, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -30.37575812838048, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -28.86654134052954, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.00106456040505, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -29.29511537204833, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -27.72894678005953, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -28.564945605156396, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -27.77178618250654, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -31.153465718637406, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.614903269629185, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -30.301869567512945, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -28.30851243582209, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -27.83819320072718, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -29.26912611408662, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -30.893941184951856, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.698647296101164, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -31.93366683859589, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -30.19547923544701, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -32.28115407313476, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -28.63516819334389, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.130841121069643, -31.142851481343786, -31.142851481343786, -31.142851481343786, -31.142851481343786, -31.142851481343786, -31.142851481343786, -28.16592056373688, -28.16592056373688, -28.16592056373688, -28.16592056373688, -28.16592056373688, -28.16592056373688, -29.327605339900817, -29.327605339900817, -29.327605339900817, -29.327605339900817, -29.327605339900817, -29.327605339900817, -30.65445098831349, -30.65445098831349, -30.65445098831349, -30.65445098831349, -30.65445098831349, -30.65445098831349, -30.435605743721595, -30.435605743721595, -30.435605743721595, -30.435605743721595, -30.435605743721595, -30.435605743721595, -30.358919587887232, -30.358919587887232, -30.358919587887232, -30.358919587887232, -30.358919587887232, -30.358919587887232, -31.546694887233844, -31.546694887233844, -31.546694887233844, -31.546694887233844, -31.546694887233844, -31.546694887233844, -30.760570790692725, -30.760570790692725, -30.760570790692725, -30.760570790692725, -30.760570790692725, -30.760570790692725, -33.20643122810015, -33.20643122810015, -33.20643122810015, -33.20643122810015, -33.20643122810015, -33.20643122810015, -28.642507101024623, -28.642507101024623, -28.642507101024623, -28.642507101024623, -28.642507101024623, -28.642507101024623, -28.924118915930112, -28.924118915930112, -28.924118915930112, -28.924118915930112, -28.924118915930112, -28.924118915930112, -29.12136316318439, -29.12136316318439, -29.12136316318439, -29.12136316318439, -29.12136316318439, -29.12136316318439, -27.942641374655082, -27.942641374655082, -27.942641374655082, -27.942641374655082, -27.942641374655082, -27.942641374655082, -32.02673774293824, -32.02673774293824, -32.02673774293824, -32.02673774293824, -32.02673774293824, -32.02673774293824, -30.052863364210154, -30.052863364210154, -30.052863364210154, -30.052863364210154, -30.052863364210154, -30.052863364210154, -31.72601831979512, -31.72601831979512, -31.72601831979512, -31.72601831979512, -31.72601831979512, -31.72601831979512, -27.208428378123084, -27.208428378123084, -27.208428378123084, -27.208428378123084, -27.208428378123084, -27.208428378123084, -29.500312927670418, -29.500312927670418, -29.500312927670418, -29.500312927670418, -29.500312927670418, -29.500312927670418, -31.93601869927824, -31.93601869927824, -31.93601869927824, -31.93601869927824, -31.93601869927824, -31.93601869927824, -30.2597245321304, -30.2597245321304, -30.2597245321304, -30.2597245321304, -30.2597245321304, -30.2597245321304]",0.23992680417977677,0.459139603322311,0.08608574643751771,8.29231771579506,0.0,22712.703,105.668,0.156,15410792.407,116.666,20571.473,2.366,12000,72000,12000,72000,4.228125,36.60625,0.0,16870.76,3561.625040690104,-4002.8546142578125,1810.5602213541667
